gbif_id,scientific_name,decimal_latitude,decimal_longitude,year,basis_of_record,country_code,coordinate_uncertainty_m
5938104699,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.907649,31.462346,2026,HUMAN_OBSERVATION,ZA,30025.0
5938252120,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-32.35723,25.563539,2026,HUMAN_OBSERVATION,ZA,29120.0
5938302574,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.196291,35.612309,2026,HUMAN_OBSERVATION,TZ,31428.0
5938306747,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.981695,31.437652,2026,HUMAN_OBSERVATION,ZA,30025.0
5938326058,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.821211,36.081052,2026,HUMAN_OBSERVATION,TZ,31415.0
5938341495,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.087878,35.764644,2026,HUMAN_OBSERVATION,TZ,31428.0
5938346854,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.802694,31.581901,2026,HUMAN_OBSERVATION,ZA,30025.0
5938378320,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.615243,31.960007,2026,HUMAN_OBSERVATION,ZA,30047.0
5938557641,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.693746,31.548705,2026,HUMAN_OBSERVATION,ZA,30047.0
5938580667,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.136021,35.731679,2026,HUMAN_OBSERVATION,TZ,31428.0
5938581416,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.828866,31.573804,2026,HUMAN_OBSERVATION,ZA,30025.0
6129864876,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.248705,35.158216,2026,HUMAN_OBSERVATION,KE,31447.0
6129907517,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.481778,35.245475,2026,HUMAN_OBSERVATION,KE,31446.0
6129919685,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.378343,35.130048,2026,HUMAN_OBSERVATION,KE,31447.0
6129950835,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.344372,31.700056,2026,HUMAN_OBSERVATION,ZA,30090.0
6129999801,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.253741,35.006436,2026,HUMAN_OBSERVATION,KE,31447.0
6130007191,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.221783,35.088302,2026,HUMAN_OBSERVATION,KE,31447.0
6130028443,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.471521,36.832878,2026,HUMAN_OBSERVATION,KE,31446.0
6130109677,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.214066,35.119238,2026,HUMAN_OBSERVATION,KE,31447.0
6130121570,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.563292,34.99105,2026,HUMAN_OBSERVATION,TZ,31436.0
6130125990,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.031039,31.519709,2026,HUMAN_OBSERVATION,ZA,30003.0
6130126486,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.738806,30.389014,2026,HUMAN_OBSERVATION,ZA,52682.0
6130151433,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.713502,31.510866,2026,HUMAN_OBSERVATION,ZA,30047.0
6130177679,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.324583,37.04466,2026,HUMAN_OBSERVATION,KE,31451.0
6130185390,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.401068,36.966255,2026,HUMAN_OBSERVATION,KE,31451.0
6130242005,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.457552,34.849078,2026,HUMAN_OBSERVATION,TZ,31436.0
6130244110,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.254497,37.340746,2026,HUMAN_OBSERVATION,KE,31451.0
6130263247,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.545976,35.325403,2026,HUMAN_OBSERVATION,KE,31446.0
6130282735,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.128462,35.420139,2026,HUMAN_OBSERVATION,TZ,31428.0
6130308555,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-28.527422,23.362092,2026,HUMAN_OBSERVATION,ZA,1066753.0
6130358070,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-8.444769,37.008277,2026,HUMAN_OBSERVATION,TZ,41574.0
6130361747,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.622462,35.083024,2026,HUMAN_OBSERVATION,TZ,31434.0
6130441641,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.255188,31.750039,2026,HUMAN_OBSERVATION,ZA,30090.0
6130449965,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.216021,35.405305,2026,HUMAN_OBSERVATION,TZ,31425.0
6130506205,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.20864,31.99398,2026,HUMAN_OBSERVATION,ZA,29981.0
6130519171,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.945203,35.026108,2026,HUMAN_OBSERVATION,TZ,31431.0
6130625909,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.489479,34.698442,2026,HUMAN_OBSERVATION,TZ,31436.0
6130647434,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.93659,31.826181,2026,HUMAN_OBSERVATION,ZA,30025.0
6130654562,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.357217,35.54999,2026,HUMAN_OBSERVATION,TZ,31425.0
6130696803,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.841347,35.030304,2026,HUMAN_OBSERVATION,TZ,31431.0
6130700284,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.514411,35.271659,2026,HUMAN_OBSERVATION,KE,31446.0
6130705126,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.047646,34.931206,2026,HUMAN_OBSERVATION,TZ,31428.0
6130796466,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-28.566337,23.807529,2026,HUMAN_OBSERVATION,ZA,1243183.0
6130855673,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.06558,35.565176,2026,HUMAN_OBSERVATION,TZ,31428.0
6130886228,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.070362,35.580942,2026,HUMAN_OBSERVATION,TZ,31428.0
6130886540,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-4.044599,36.18199,2026,HUMAN_OBSERVATION,TZ,47053.0
6130892095,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-32.239437,24.975916,2026,HUMAN_OBSERVATION,ZA,29120.0
6130912445,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-4.059048,36.182145,2026,HUMAN_OBSERVATION,TZ,47053.0
6130937258,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.149017,35.545132,2026,HUMAN_OBSERVATION,TZ,31428.0
6130983679,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.633982,30.660267,2026,HUMAN_OBSERVATION,RW,31444.0
6130983774,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.575716,35.782413,2026,HUMAN_OBSERVATION,TZ,31422.0
6131004595,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.074809,31.768415,2026,HUMAN_OBSERVATION,ZA,30112.0
6131014710,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-26.059414,20.849102,2026,HUMAN_OBSERVATION,BW,29891.0
6131059098,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.561252,36.882364,2026,HUMAN_OBSERVATION,KE,31446.0
6131076772,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-19.177105,16.153626,2026,HUMAN_OBSERVATION,NA,30598.0
6131082339,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.825163,27.811284,2026,HUMAN_OBSERVATION,ZA,29913.0
6131225754,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.25953,31.829469,2026,HUMAN_OBSERVATION,ZA,29981.0
6131266554,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.03489,35.458963,2026,HUMAN_OBSERVATION,TZ,31428.0
6131268374,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.54773,35.067582,2026,HUMAN_OBSERVATION,KE,31446.0
6131287376,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.917225,27.946845,2026,HUMAN_OBSERVATION,ZA,29913.0
6131308604,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.249457,35.103484,2026,HUMAN_OBSERVATION,KE,31447.0
6131358382,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.343525,31.73293,2026,HUMAN_OBSERVATION,ZA,30090.0
6131363898,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.296944,35.095575,2026,HUMAN_OBSERVATION,KE,31447.0
6131375899,"Panthera leo leo (Linnaeus, 1758)",5.44266,32.710694,2026,HUMAN_OBSERVATION,SS,31379.0
6131412800,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.411643,34.757327,2026,HUMAN_OBSERVATION,TZ,31436.0
6131451651,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.285014,20.591144,2026,HUMAN_OBSERVATION,BW,29981.0
6131460516,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-26.419588,20.621611,2026,HUMAN_OBSERVATION,BW,29845.0
6131470653,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.065825,30.897729,2026,HUMAN_OBSERVATION,ZA,30112.0
6131533547,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-26.352578,20.645612,2026,HUMAN_OBSERVATION,ZA,29868.0
6131570794,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.260574,36.823036,2026,HUMAN_OBSERVATION,KE,31447.0
6131600583,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-19.395097,16.126608,2026,HUMAN_OBSERVATION,NA,30580.0
6131694791,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.220424,35.40856,2026,HUMAN_OBSERVATION,TZ,31425.0
6133024499,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.439648,34.87159,2026,HUMAN_OBSERVATION,TZ,31436.0
6133069787,"Panthera leo (Linnaeus, 1758)",-25.925025,20.101487,2026,HUMAN_OBSERVATION,ZA,29913.0
6133135435,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.09422,35.025566,2026,HUMAN_OBSERVATION,TZ,31428.0
6133234270,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-7.602124,38.192488,2026,HUMAN_OBSERVATION,TZ,31310.0
6133293458,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.230227,27.03218,2026,HUMAN_OBSERVATION,ZA,29981.0
6133293613,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.532594,34.834932,2026,HUMAN_OBSERVATION,TZ,31436.0
6133339994,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-7.313495,37.127436,2026,HUMAN_OBSERVATION,TZ,31324.0
6133457260,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.096532,31.829698,2026,HUMAN_OBSERVATION,ZA,30003.0
6133527516,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.624778,36.07997,2026,HUMAN_OBSERVATION,TZ,31418.0
6133598733,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-27.609777,32.073665,2026,HUMAN_OBSERVATION,ZA,29704.0
6147171012,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.465342,31.536192,2026,HUMAN_OBSERVATION,ZA,29958.0
6147186789,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.09225,35.662042,2026,HUMAN_OBSERVATION,TZ,31428.0
6147298044,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.161419,35.763178,2026,HUMAN_OBSERVATION,TZ,31428.0
6147302919,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-33.66986,26.306491,2026,HUMAN_OBSERVATION,ZA,28930.0
6147344937,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.393873,35.563622,2026,HUMAN_OBSERVATION,TZ,31425.0
6147367338,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-0.426573,36.137185,2026,HUMAN_OBSERVATION,KE,31451.0
6147402458,"Panthera leo (Linnaeus, 1758)",-0.021397,29.985399,2026,HUMAN_OBSERVATION,UG,31451.0
6147410693,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.597079,31.559468,2026,HUMAN_OBSERVATION,ZA,29958.0
6147434753,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.065373,35.698597,2026,HUMAN_OBSERVATION,TZ,31428.0
6147478968,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.416262,35.264868,2026,HUMAN_OBSERVATION,KE,31446.0
6147543358,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.115407,31.237878,2026,HUMAN_OBSERVATION,ZA,30003.0
6147549525,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.054792,30.960459,2026,HUMAN_OBSERVATION,ZA,30112.0
6147556974,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-19.083857,23.126731,2026,HUMAN_OBSERVATION,BW,30598.0
6147573780,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-23.910464,31.475101,2026,HUMAN_OBSERVATION,ZA,179321.0
6159168559,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.189129,31.519136,2026,HUMAN_OBSERVATION,ZA,30003.0
6159194269,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.715411,37.345698,2026,HUMAN_OBSERVATION,KE,31434.0
6159195144,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.719257,34.804125,2026,HUMAN_OBSERVATION,TZ,31434.0
6159260720,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.150423,35.136296,2026,HUMAN_OBSERVATION,TZ,31428.0
6159269285,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.370259,35.505519,2026,HUMAN_OBSERVATION,TZ,31425.0
6159344289,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.439617,34.955577,2026,HUMAN_OBSERVATION,TZ,31436.0
6159356449,"Panthera leo leo (Linnaeus, 1758)",-0.071901,29.899204,2026,HUMAN_OBSERVATION,UG,31451.0
6159359642,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.739209,36.925158,2026,HUMAN_OBSERVATION,KE,31450.0
6159432634,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.421764,35.047405,2026,HUMAN_OBSERVATION,KE,31446.0
6159502120,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.478203,35.059681,2026,HUMAN_OBSERVATION,KE,31446.0
6159620488,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.117016,31.470881,2026,HUMAN_OBSERVATION,ZA,30003.0
6162873062,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.603551,36.959834,2026,HUMAN_OBSERVATION,KE,31450.0
6162925671,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.283809,31.849899,2026,HUMAN_OBSERVATION,ZA,29981.0
6162930218,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.166868,35.577987,2026,HUMAN_OBSERVATION,TZ,31428.0
6162932646,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.089986,35.48614,2026,HUMAN_OBSERVATION,TZ,31428.0
6162951574,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.106387,31.810306,2026,HUMAN_OBSERVATION,ZA,30003.0
6162954014,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.129454,35.518082,2026,HUMAN_OBSERVATION,TZ,31428.0
6162982071,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.659641,36.944381,2026,HUMAN_OBSERVATION,KE,31450.0
6162992905,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.104294,35.469005,2026,HUMAN_OBSERVATION,TZ,31428.0
6162998399,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.113765,35.523577,2026,HUMAN_OBSERVATION,TZ,31428.0
6163036636,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.682706,36.822118,2026,HUMAN_OBSERVATION,KE,31450.0
6163211473,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.00489,35.451579,2026,HUMAN_OBSERVATION,TZ,31428.0
6163274285,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.3762,31.923985,2026,HUMAN_OBSERVATION,ZA,29981.0
6163303559,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.100368,31.929705,2026,HUMAN_OBSERVATION,ZA,30003.0
6163352073,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.275102,31.967983,2026,HUMAN_OBSERVATION,ZA,29981.0
6163352280,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.791248,36.910945,2026,HUMAN_OBSERVATION,KE,31450.0
6170938741,"Panthera leo (Linnaeus, 1758)",-0.263361,29.94267,2026,HUMAN_OBSERVATION,UG,31451.0
6170985794,"Panthera leo (Linnaeus, 1758)",-0.278705,29.958612,2026,HUMAN_OBSERVATION,UG,31451.0
6170991736,"Panthera leo (Linnaeus, 1758)",-0.390879,29.864724,2026,HUMAN_OBSERVATION,UG,31451.0
6171232499,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-14.988109,35.325362,2026,HUMAN_OBSERVATION,MW,30927.0
6171235192,"Panthera leo (Linnaeus, 1758)",-0.371442,29.844507,2026,HUMAN_OBSERVATION,UG,31451.0
6171253777,"Panthera leo (Linnaeus, 1758)",-0.236504,29.845894,2026,HUMAN_OBSERVATION,UG,31451.0
6171270220,"Panthera leo (Linnaeus, 1758)",-0.312066,29.806676,2026,HUMAN_OBSERVATION,UG,31451.0
6178307572,"Panthera leo (Linnaeus, 1758)",-1.578153,35.122727,2026,HUMAN_OBSERVATION,KE,31446.0
6178406864,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.751155,36.886836,2026,HUMAN_OBSERVATION,KE,31450.0
6178529847,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.750239,35.242116,2026,HUMAN_OBSERVATION,KE,31444.0
6179470378,"Panthera leo (Linnaeus, 1758)",-0.340099,29.959762,2026,HUMAN_OBSERVATION,UG,31451.0
6184898976,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.483245,20.493253,2026,HUMAN_OBSERVATION,ZA,29958.0
6185441569,"Panthera leo leo (Linnaeus, 1758)",13.12407,-13.292309,2026,HUMAN_OBSERVATION,SN,31045.0
6234269843,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-26.253841,20.747942,2026,HUMAN_OBSERVATION,BW,29868.0
6234675652,"Panthera leo (Linnaeus, 1758)",-0.252139,29.97682,2026,HUMAN_OBSERVATION,UG,31451.0
6234685432,"Panthera leo (Linnaeus, 1758)",2.230596,31.78164,2026,HUMAN_OBSERVATION,UG,31438.0
6234716361,"Panthera leo (Linnaeus, 1758)",-17.844737,24.956722,2026,HUMAN_OBSERVATION,BW,30699.0
6250174333,"Panthera leo leo (Linnaeus, 1758)",14.5124,-17.08,2026,HUMAN_OBSERVATION,SN,
6251541061,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.063174,34.978513,2026,HUMAN_OBSERVATION,TZ,31428.0
6251551683,"Panthera leo (Linnaeus, 1758)",-28.525735,29.907986,2026,HUMAN_OBSERVATION,ZA,29607.0
6252638021,"Panthera leo (Linnaeus, 1758)",-24.025711,31.651736,2026,HUMAN_OBSERVATION,ZA,30112.0
6253230624,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.699118,36.985285,2026,HUMAN_OBSERVATION,KE,31450.0
6320480105,"Panthera leo (Linnaeus, 1758)",-3.63003,36.175087,2026,HUMAN_OBSERVATION,TZ,31418.0
6352447802,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.255458,28.39911,2026,HUMAN_OBSERVATION,ZA,29981.0
6352661340,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-4.17431,36.025091,2026,HUMAN_OBSERVATION,TZ,47053.0
6352921491,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.302323,28.378583,2026,HUMAN_OBSERVATION,ZA,29981.0
6353089904,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-4.165642,36.199691,2026,HUMAN_OBSERVATION,TZ,47053.0
6133172676,"Panthera leo melanochaita (C.E.H.Smith, 1858)",0.157244,36.835911,2026,HUMAN_OBSERVATION,KE,31451.0
6133329314,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.304632,27.130625,2026,HUMAN_OBSERVATION,ZA,29981.0
6133486209,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.969638,31.69726,2026,HUMAN_OBSERVATION,ZA,30025.0
6147172519,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.440116,34.987799,2026,HUMAN_OBSERVATION,TZ,31436.0
6147182561,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-1.782954,30.618593,2026,HUMAN_OBSERVATION,RW,31444.0
6147279982,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-25.331285,27.063241,2026,HUMAN_OBSERVATION,ZA,29981.0
6147334838,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.266272,38.456911,2026,HUMAN_OBSERVATION,KE,31425.0
6147388411,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-3.662119,38.642365,2026,HUMAN_OBSERVATION,KE,31418.0
6147471992,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-19.303826,22.574641,2026,HUMAN_OBSERVATION,BW,30580.0
6147501403,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-24.821405,31.693104,2026,HUMAN_OBSERVATION,ZA,30025.0
6147513658,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.305198,34.813478,2026,HUMAN_OBSERVATION,TZ,43510.0
6147644810,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.415793,34.880551,2026,HUMAN_OBSERVATION,TZ,31436.0
6159141522,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-2.484835,34.911183,2026,HUMAN_OBSERVATION,TZ,31436.0
6159184674,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-32.380099,24.940616,2026,HUMAN_OBSERVATION,ZA,29120.0
6159219949,"Panthera leo melanochaita (C.E.H.Smith, 1858)",-23.95626,28.334043,2026,HUMAN_OBSERVATION,ZA,30133.0
